MAIN_ID,OTYPE_S,RA_d,DEC_d,Z_VALUE
AGC 114052,RadioS,24.975,29.44556,0.014457
2MASX J01282712+3356113,G,22.11304,33.93656,0.095041
SDSS J021431.97+300822.9,*,33.63323,30.1397,0.003029
2MASX J01283042+3433153,G,22.12687,34.55433,0.209891
2MASX J01312185+3133160,G,22.84108,31.55444,0.04312
AGC 113928,RadioS,22.68458,31.82833,0.025267
2MASX J01385243+2935540,G,24.71846,29.59822,0.134789
PPS2 114,GGroup,26.10699,28.86904,0.012669
KUG 0140+287,G,25.89271,28.95601,0.026482
USGC U072,GTrpl,26.11542,28.865,0.013076
2MASX J01421214+2906400,G,25.55058,29.11125,0.071449
UGC 01784,G,34.79633,36.67892,0.021602
V Zw 121 NOTES03,G,27.74296,28.43897,0.043934
2MASX J01524778+2823094,G,28.19904,28.38594,0.185953
KUG 0128+312,G,22.85154,31.5125,0.037856
2MASX J01282390+3351403,G,22.09962,33.86133,0.0725
V Zw 121 NOTES02,G,27.74292,28.43639,0.043589
UGC 01820,G,35.4435,33.02083,0.013209
NGC 0890,G,35.50421,33.26606,0.013269
2MASX J01322748+3105253,G,23.11442,31.09042,0.173391
NGC 0561,G,22.07817,34.30864,0.015577
2MASX J02220307+3318229,G,35.51275,33.30642,0.012849
SDSS J014729.15+283559.2,G,26.87146,28.5998,0.204427
SDSS J015259.40+282154.6,G,28.2477,28.3657,0.186831
2MASX J01385205+2934010,G,24.717,29.56697,0.070897
SDSS J013229.79+310354.5,UvS,23.12417,31.06532,0.070143
2MASX J01283639+3314269,G,22.15167,33.24072,0.145843
2MASX J02121298+2938125,G,33.054,29.63678,0.131207
SDSS J021816.57+310610.9,G,34.56906,31.10304,0.21455
AGC 122396,G,34.24954,30.69928,0.016024
SDSS J021700.57+304206.4,G,34.25238,30.70178,0.015
2MASX J02114599+2933095,G,32.94175,29.55269,0.165536
UGC 01769,G,34.54579,37.09617,0.026728
UGC 01829,GPair,35.59333,33.74944,0.012222
2MASX J02174419+3054198,G,34.43417,30.9055,0.165205
UGC 01829 NED02,G,35.59558,33.74703,0.012222
UGC 01088,G,22.9065,36.83322,0.016325
SDSS J012851.05+325218.8,G,22.21274,32.8719,0.072602
MRK 0365,G,31.07729,28.65592,0.017182
2MASX J02164272+3034595,G,34.17804,30.58325,0.164226
AGC 123122,RadioS,32.09708,29.04611,0.023977
UGC 01228,G,26.34054,28.72192,0.013219
SDSS J021729.55+304752.7,G,34.37315,30.79798,0.206004
SDSS J015220.07+282025.6,G,28.08363,28.34044,0.236507
2MASX J02123121+2938367,G,33.13017,29.64361,0.15367
UGC 01788,G,34.92195,36.62682,0.036905
2MASX J01575386+2819152,G,29.47442,28.32094,0.139386
AGC 120157,RadioS,34.82542,31.39528,0.010257
IC 1793,G,35.385,32.5445,0.017716
2MASX J01360729+3000226,G,24.03046,30.00639,0.129585
SDSS J020059.05+282446.6,G,30.24608,28.41296,0.236676
2MASX J01392400+2924067,G,24.85004,29.40192,0.073
A262_0122,,27.8268235,36.27281143,0.07787192802447619
A262_0066,,27.38173081,36.00410381,0.07562580862843654
A262_0609,,27.07852683,37.2229084,0.14949024451098034
A262_0305,,28.13731426,35.94778921,0.07710034200677825
A262_1053,,28.8082682,36.98795867,0.15147700218146315
A262_0089,,27.20615678,35.99052493,0.07679231672830643
A262_0298,,29.57074428,36.62452962,0.09480919479287668
A262_0229,,28.91653442,36.57293383,0.09076216849982931
A262_0108,,27.62751981,36.22786065,0.08014712348772497
A262_0081,,28.07576384,36.80278826,0.082511416202979
A262_0261,,29.274495,36.23523574,0.017658871247162464
A262_0420,,27.20142162,35.63396755,0.15861748920177673
A262_0916,,29.38019628,36.49287997,0.13273242313145484
A262_0339,,29.55716425,36.53433846,0.08749525146321327
A262_0798,,27.39173504,37.04787567,0.20337735974864118
A262_0378,,28.33245858,36.52505067,0.01662695132800829
A262_1367,,27.28182453,35.59988078,0.23259613082888828
A262_0786,,27.66191206,36.68446798,0.11756314001443725
A262_0043,,29.10363892,36.66768668,0.09056195347339627
A262_1322,,29.45640794,35.10447365,0.09512150872722956
A262_0125,,27.24463271,36.00540779,0.07611736813470338
A262_0489,,27.01212868,36.09826166,0.07702896228570501
A262_0046,,29.16033579,35.0634275,0.0833843306573473
A262_0204,,27.97561896,35.72421004,0.11785659244483696
A262_0526,,29.27814274,35.09803052,0.09425562091384734
A262_0072,,29.30931811,35.03728073,0.094651782089416
A262_0545,,28.73834739,35.37157324,0.19827323940796704
A262_0074,,28.3698732,36.84860238,0.018117433874209606
A262_0463,,28.24792663,35.31123573,0.12494117088034817
A262_0005,,29.05623494,35.01375493,0.03642774355776756
A262_0515,,28.92370758,35.01106922,0.08442961553361227
A262_0268,,27.93346344,36.50530757,0.21522807825281484
A262_0818,,28.97355694,36.82321428,0.19409040569573935
A262_0116,,27.33117857,36.92058862,0.07272197038174824
A262_1134,,26.80147791,36.05348584,0.10000547669919269
A262_0536,,29.11291575,36.79313303,0.019071041874398856
A262_0292,,27.6048104,36.14890992,0.01704350934941582
A262_0687,,27.4433346,36.82488197,0.15195832899670178
A262_0199,,28.34969008,35.2069325,0.08317412680859103
A262_0428,,27.97458863,35.90473092,0.0173189567184008
A262_0028,,27.00547584,35.70817354,0.01477426464390235
A262_0318,,27.31377591,35.9507253,0.12050651243286714
A262_0507,,27.69323541,36.77967549,0.12345505005255135
A262_0417,,27.27248269,35.2254442,0.08932481627858564
A262_0180,,28.88423992,36.85835226,0.09080525079439758
A262_0209,,27.95690557,36.39837735,0.08036991219569406
A262_0696,,27.33894709,35.57668796,0.19229024821315385
A262_0054,,28.99943507,36.20173931,0.08883297118702166
A262_0233,,28.48104302,36.52613294,0.06426978899525017
A262_0300,,26.84674529,36.37834149,0.15507096421625724
A262_0030,,27.58060004,35.63744255,0.07556101498650877
A262_0472,,28.68409256,36.64556417,0.11938511566282699
A262_1755,,27.28747033,36.4008511,0.15198451819576028
A262_0299,,27.90893112,35.06847618,0.09663907635744093
A262_0266,,29.2238145,37.30734202,0.017927006948326163
A262_0110,,27.51236599,36.16476659,0.048102354380055154
A262_0127,,26.8013442,35.86287848,0.10136568518997967
A262_0488,,28.09151161,36.59870162,0.04840967609738101
A262_1024,,28.61776018,36.71544446,0.22451939187871667
A262_0064,,26.90083272,35.5683142,0.07628628636046708
A262_0226,,27.3306356,36.30829601,0.1523095161210977
A262_0739,,29.07661715,35.73103896,0.2447377760976342
A262_0047,,27.16999764,35.99782431,0.07701295256442109
A262_0216,,29.73191088,35.37063596,0.013940796537955902
A262_0052,,28.47752917,36.79030585,0.04912658032264641
A262_0691,,29.7606308,35.56599524,0.15922704512770766
A262_0213,,28.1302787,36.93773338,0.1507673657371594
A262_0987,,29.39001727,35.33980542,0.11834074679147534
A262_0775,,27.84084279,36.16530702,0.08054083874267544
A262_1934,,29.52523537,35.53976722,0.09534260018936934
A262_1001,,26.94401358,35.80380652,0.14834777143318997
A262_0238,,28.19532841,36.85289459,0.0158339192001614
A262_0349,,28.84391248,36.93864567,0.10075996086768234
A262_0062,,27.79519461,36.87715343,0.0788295305946746
A262_0010,,29.49036591,35.89900408,0.07077961638964914
A262_0051,,29.62841397,35.30971594,0.09511505032134898
A262_0011,,27.0568823,36.12626294,0.1183232619091972
A262_0027,,27.34872496,36.41228218,0.015709142787510254
A262_0296,,27.36908254,36.21009623,0.08046110521550447
A262_0569,,27.13897411,36.412296,0.20124018910874003
A262_0506,,27.48523686,36.02165703,0.08083539397912673
A262_1387,,27.45301875,36.10078332,0.06857763329390795
A262_0254,,27.55976643,36.29983219,0.08006268657067285
A262_0586,,29.2349939,36.84601475,0.017647504065470755
A262_0676,,27.05338388,35.26048359,0.20101851025112347
A262_0344,,29.43709668,35.16048949,0.08669612372419255
A262_0068,,29.08508804,36.50141756,0.09750265880013333
A262_0964,,28.63183252,37.0229265,0.11283708587127565
A262_1280,,28.94588865,36.01520047,0.11630111689562252
A262_0391,,27.38614758,35.19643969,0.08786151588722423
A262_0856,,28.78599569,36.93089469,0.21596959675913363
A262_0866,,27.32295771,36.42181319,0.14020840522141623
A262_0316,,27.24910385,36.58158707,0.11932361754632967
A262_1407,,28.49902882,36.12174148,0.15161516958569718
A262_0323,,27.09809884,34.97280428,0.020626267816830437
A262_0936,,27.18774838,37.14802975,0.11739804910970209
A262_0448,,27.77867625,35.37125377,0.11779461043191854
A262_0972,,29.4015183,34.90877129,0.18847735843439264
A262_0610,,27.16381181,36.11940937,0.12188249586539567
A262_0907,,27.00399589,36.08846002,0.11809631333891261
A262_1278,,29.31242234,37.11126413,0.21661214201927423
A262_0450,,28.67162143,37.28223645,0.1542327860686115
A262_0530,,28.32260904,36.203445,0.015800397936261226
A262_0208,,29.2027636,35.97987726,0.04820293603263062
A262_0093,,29.04863345,36.50110735,0.09623379687084557
A262_0360,,29.16443555,36.687693,0.08778684145839319
A262_0041,,27.54256557,36.05315122,0.07668648084103603
A262_0611,,27.79068803,36.25779026,0.07768048214705521
A262_0036,,26.88577032,35.89959204,0.09934036788024134
A262_0145,,27.33832753,36.31330594,0.14963379754616477
A262_0026,,27.30816241,35.40728078,0.014614279551969618
A262_0556,,28.14116431,36.09542996,0.014520682485317127
A262_0167,,28.93557053,36.26040252,0.13278987495188688
A262_0475,,27.30145735,34.97758842,0.17465022485691584
A262_0065,,28.16580934,35.57686276,0.08249091669481692
A262_0761,,27.5335911,35.83257381,0.015360094588127031
A262_0243,,27.88253457,35.1910312,0.0965059158302418
A262_0061,,27.19550665,36.8541676,0.07254525318596841
A262_0070,,28.87647574,35.28863698,0.017931659023597453
A262_0491,,29.72804786,36.196713,0.061600565141394586
A262_0781,,27.82357453,35.18285159,0.1708567887175317
A262_0492,,26.78251289,36.14606421,0.1527011498815801
A262_0992,,29.24999647,35.63668541,0.15109347677926607
A262_0103,,27.20489223,36.27078907,0.11920204704048692
A262_0176,,27.64558746,35.29771593,0.11667151202204762
A262_0314,,29.19107729,35.72549571,0.11779578173977279
A262_0563,,28.66595302,36.5702845,0.16975857822698462
A262_1027,,27.8805762,37.10318027,0.04951351059487528
A262_0578,,28.1788033,35.43775648,0.15157940932063574
A262_0656,,28.35051438,37.10739028,0.22082435219224728
A262_0104,,29.62964777,36.70507179,0.06258310696340967
A262_0067,,27.34793409,36.55615971,0.0720597200421583
A262_0165,,27.51501123,36.33088006,0.0793601324555056
A262_0366,,29.43318751,37.12042981,0.06848806760976389
A262_0355,,28.44608133,37.24794867,0.08942099903913928
A262_0384,,27.76819111,35.238588,0.13776566180101937
A262_0063,,27.53780921,36.25844593,0.08067703172809138
A262_0031,,28.77459563,35.15846189,0.07144681640710988
A262_0833,,29.21397662,35.63839424,0.11715806978713487
A262_0920,,27.19547938,36.41490674,0.20153477493567298
A262_0146,,29.15081071,36.0524283,0.08867511184615959
A262_0112,,27.0475291,36.34517802,0.07233153288315779
A262_0468,,27.01783679,36.17453814,0.15547294469669382
A262_0156,,27.4612326,36.6952177,0.08050075775527449
A262_0336,,27.81462859,35.88172762,0.0182275051520634
A262_0078,,29.56081752,37.0273232,0.09369748238931748
A262_1517,,27.47702759,36.46307333,0.22844619050427578
A262_0035,,29.14873863,36.14724214,0.09062090763338183
A262_0272,,27.07280049,36.21229825,0.08097738577862423
A262_0495,,27.030884,36.35048237,0.12447497581477651
A262_0084,,29.06258909,37.26383573,0.048889126612401974
A262_0385,,28.70909986,37.01397851,0.048747788452205496
A262_0276,,27.20175547,35.80522113,0.01603920334199505
A262_1052,,27.84504011,35.68739083,0.15207817324802714
A262_0277,,27.55888424,36.34057453,0.08232256310050402
A262_0571,,28.02301373,36.08849966,0.09769128573851715
A262_0249,,29.61791831,36.79874293,0.09436517495875463
A262_0015,,26.93703989,35.40899511,0.015689240945642634
A262_0018,,29.78717793,36.81997557,0.08800748016452402
A262_0025,,29.69410503,36.28001834,0.048093220620463374
A262_0439,,27.96665777,36.2802601,0.017781040019599594
A262_0157,,28.2467883,35.23193662,0.013775816640682401
A262_0279,,29.47046127,37.0422664,0.09075104334340225
A262_0304,,28.06183658,36.44263681,0.09770291414440753
A262_0271,,28.66608525,36.17270887,0.012884119795883324
A262_0956,,27.04520846,36.70995412,0.15294358998540117
A262_0579,,28.26696675,34.94470956,0.07142307608637774
A262_0236,,26.98315167,35.2726571,0.12177450656192458
A262_0356,,28.04876277,36.60693053,0.018925499862593943
A262_0099,,26.75886061,36.77001821,0.10232465851766359
A262_0382,,28.10656264,36.48023145,0.11768836977635541
A262_0509,,27.69957783,36.32452462,0.07926278949749264
A262_0251,,28.40398887,35.09698755,0.03644147792094189
A262_0477,,28.42111795,36.5932035,0.1698552555245856
A262_1184,,27.32714134,36.1708162,0.08207525784772679
A262_0966,,27.61228695,35.48596672,0.1716480404029894
A262_0722,,29.34394334,35.2097899,0.09583922659885126
A262_0350,,28.99404693,36.22547735,0.08910350657652201
A262_0741,,27.26742338,35.53158682,0.20865358733365735
A262_0315,,28.22434372,36.5248857,0.09813599456857884
A262_0357,,27.7934223,35.19636406,0.10315779286431483
A262_1064,,28.27879544,36.44904756,0.16806083320882576
A262_1093,,29.55487321,35.52397526,0.17845556039314805
A262_0386,,27.36427762,35.65315081,0.0991984823507795
A262_0293,,26.76589802,35.91372238,0.14750600452819632
A262_0404,,27.56531409,35.14541482,0.10157110806942715
A262_0576,,28.70096848,36.75809311,0.08852597072402035
A262_0207,,28.03463627,36.8175643,0.07783510416141723
A262_0598,,28.01986427,35.67630272,0.11725305726913485
A262_0267,,27.22583672,35.70010036,0.14420352975201897
A262_1749,,28.10500066,35.93000352,0.035930498839401755
A262_0458,,28.36034648,36.46609031,0.16906358002910368
A262_0608,,27.25456507,36.09698513,0.08023819199074915
A262_0273,,28.39778748,35.07548721,0.0365940449289258
A262_0179,,28.99687251,36.91765982,0.09124673650822764
A262_0057,,28.81153558,36.64575766,0.08825098428744862
A262_0883,,27.28233911,35.38896089,0.15639680917879228
A262_0227,,28.98367344,36.67943131,0.08933977190918159
A262_0437,,28.87484671,36.7292987,0.09789160446023061
A262_1599,,28.93760798,35.63692411,0.19214560939402453
A262_1620,,27.48228588,35.41580624,0.07526917588189126
A262_0234,,27.84413235,35.52393453,0.1520432808036525
A262_1424,,29.34385617,35.48680877,0.19041674211909462
A262_0693,,28.06122701,35.5012526,0.08260965305423328
A262_0677,,27.32545798,36.51786004,0.09628823389025284
A262_0968,,27.34022289,36.10787713,0.25521725894650393
A262_1033,,26.9360661,36.13235942,0.19387822474714525
A262_0628,,27.65426376,36.28398856,0.08320936632590505
A262_0764,,27.9469544,36.85445788,0.2282667914170896
A262_0021,,29.81134577,36.88064236,0.017929368703390833
A262_0440,,28.38344699,36.8130202,0.017312787527159975
A262_0222,,27.75077788,36.80682218,0.08089402062525736
A262_0291,,28.20653431,36.89823361,0.08955206741961769
A262_0389,,28.29553392,35.08477015,0.09702436388401907
A262_0282,,26.94289842,35.89897231,0.09793996305243242
A262_0351,,27.38895895,37.24655798,0.16178281201454475
A262_0262,,27.76339123,36.49264602,0.07910860808570709
A262_0023,,27.03318616,36.98492157,0.016608633378353267
A262_0906,,27.43590893,35.87202524,0.1372454902623901
A262_0153,,29.28685121,35.81444702,0.015451938165971275
A262_0004,,28.92244167,35.74528739,0.016955900317570466
A262_0365,,28.8689574,36.92399422,0.08901911412562354
A262_0144,,29.00130642,36.60724496,0.01578339351394527
A262_0048,,26.82869802,37.20624582,0.07428650833651593
A262_0006,,29.63817649,36.21557351,0.04804254142178721
A262_0363,,27.04550111,36.03003256,0.0769667565795381
A262_0361,,29.63404153,36.38334807,0.0887005337752376
A262_0269,,27.45429915,36.17730519,0.08109746155003873
A262_0390,,29.08798196,36.47746361,0.09766795842582572
A262_0002,,29.63775565,36.24799041,0.01749862982816289
A262_0373,,27.49652386,37.27954396,0.08837657469560159
A262_0376,,27.01098318,36.15063475,0.1197713666217804
A262_0044,,28.16263003,36.15429405,0.015719115976524967
A262_0287,,28.09780995,37.06079265,0.07771496774134992
A262_0308,,27.71956824,36.26066499,0.08086744480639137
A262_0131,,27.43344521,35.61762659,0.015427621809811975
A262_0128,,28.69097518,35.38619502,0.012583662511134953
A262_0371,,27.83039788,36.03123209,0.015323078817245095
A262_0924,,28.36217344,37.07209212,0.15038078870029278
A262_0465,,29.31598151,35.50431317,0.12716361185683564
A262_0069,,26.6995654,35.54870877,0.04860637962490137
A262_0534,,27.8629876,36.68133749,0.07710174375495497
A262_0285,,27.37529825,35.07944059,0.11661852399471372
A262_0651,,27.55075071,36.27693982,0.08277116360601774
A262_0663,,27.49574417,36.27358874,0.013651783253486585
A262_0155,,28.63566613,36.72807277,0.08980439359465107
A262_0394,,27.79034037,36.44346207,0.08115836946145423
A262_0485,,29.47581465,35.64831562,0.09238242088398668
A262_0094,,27.60672452,35.85523114,0.016454369872652
A262_0969,,29.38976883,35.6775082,0.13282980952421794
A262_0013,,27.18979902,34.89848991,0.07145514915688139
A262_0593,,27.36351816,36.28592039,0.15362593068354344
A262_0235,,28.53536163,37.11229811,0.12286886672879309
A262_0484,,27.70820781,36.20829425,0.015872634311046546
A262_0137,,26.98021541,35.1750767,0.07271120315717515
A262_0554,,28.33862292,35.60822969,0.2232583384435225
A262_0319,,26.82901265,35.79765664,0.07815449973040217
A262_0148,,28.81395285,35.42635437,0.08927669571801669
A262_0322,,27.72253225,36.35644511,0.07972461921859289
A262_0088,,29.60530781,36.51097844,0.013682113814297459
A262_0622,,28.0238407,36.59491025,0.1483290380447366
A262_0831,,28.55798942,35.49213215,0.016517339812381706
A262_0483,,29.56636264,35.04277851,0.09234940265406043
A262_0401,,29.61176361,36.10376239,0.11699788802111594
A262_0141,,28.53745123,36.82352063,0.049268184118079456
A262_0413,,27.28287536,36.2346211,0.1489587069295576
A262_0107,,29.44227269,36.17003285,0.11735420555811316
A262_0079,,27.98278123,36.97957368,0.07806802196537045
A262_0565,,27.54769248,36.03680181,0.07627258778582816
A262_0591,,26.82164829,36.75219775,0.0756185943607921
A262_0012,,29.50461649,35.97712345,0.07115396419368163
A262_0407,,27.0860317,35.25339556,0.013626750963425804
A262_0662,,28.41723144,37.00690183,0.016929570761239864
A262_0961,,28.2589213,35.06519168,0.21686399842343035
A262_0050,,28.87682943,35.17218879,0.09554079089237696
A262_1816,,28.04362824,36.09885219,0.22032305444433797
A262_0172,,29.68149216,37.10544437,0.08347032545698899
A262_0490,,27.75860303,35.25732036,0.16028314226394916
A262_0949,,29.02532848,35.51861447,0.20178437276350727
A262_0537,,29.33690723,36.93379868,0.08193849632458165
A262_0009,,28.14232823,36.88957504,0.015605947164690282
A262_0320,,27.53530595,36.45612958,0.08160179953871356
A262_0793,,27.48347074,36.10058407,0.08231127578246715
A262_0056,,27.63785779,36.27768806,0.08150611950067203
A262_0364,,27.40865686,36.76139383,0.16416733566544062
A262_0951,,27.82116082,36.13367558,0.21499862147877752
A262_0001,,28.15807836,36.12432937,0.013697750041431296
A262_0588,,28.58822271,36.52353751,0.016651038294400924
A262_0550,,28.96071743,37.09849133,0.10202716802409185
A262_0260,,29.28343724,36.55073132,0.09118067774886586
A262_0345,,28.19432239,37.27223634,0.07796431790185497
A262_0016,,27.84329657,36.03858741,0.014582723270751495
A262_0138,,27.79908725,35.21302231,0.0871727669374211
A262_0040,,29.01776138,36.1776901,0.08803918082912612
A262_0170,,28.5755062,36.67019917,0.08120058164521037
A262_1513,,28.15679074,34.89741737,0.18072667372354811
A262_0098,,27.68580963,36.01185297,0.08089139197452994
A262_0745,,28.1627016,36.54686498,0.015824632283211175
A262_0055,,26.70554262,35.45867315,0.07690466762564188
A262_0121,,27.17050602,36.34991534,0.07648352450264442
A262_1127,,27.79751254,35.45409123,0.16896455361992863
A262_0633,,28.11918098,35.13948625,0.2024687475633917
A262_0189,,27.59034061,36.36705577,0.08075012596429128
A262_0117,,26.8876155,36.82518632,0.08134407333284616
A262_0737,,29.68642115,35.34642109,0.09445260860671219
A262_0362,,27.63327275,36.34588714,0.0797825012391943
A262_0312,,28.00861606,37.09521282,0.08890282576095794
A262_0419,,27.44542812,34.9666092,0.10747073004344894
A262_0034,,28.01750242,34.89641589,0.01748322408592984
A262_0817,,26.68215314,36.25515046,0.12415036291007929
A262_0843,,29.25927665,35.05284146,0.09503377834477211
A262_0568,,28.53428727,35.08786105,0.10620434949748202
A262_0804,,27.08616851,36.10344807,0.11994638453324734
A262_0917,,28.13935863,35.92194621,0.01770443662411444
A262_0719,,28.0078489,35.52733291,0.08173256493452248
A262_0573,,27.32791755,35.19222132,0.2009054229727537
A262_0383,,27.12571136,36.16430395,0.12162331707099218
A262_0037,,29.67328163,35.12302436,0.048562117337071234
A262_0181,,27.01243811,35.34257185,0.0873934918338466
A262_0321,,29.23715221,34.93112783,0.09307310464976207
A262_1149,,27.10264062,36.14407739,0.12063060948511355
A262_0017,,28.28580483,37.13990058,0.016525752148574598
A262_0368,,29.16474819,36.4570877,0.19155887947389524
A262_1773,,28.75839249,37.09872286,0.13848550662760836
A262_0522,,27.89211712,35.0703059,0.20219454138459947
A262_0494,,29.19056325,35.0186413,0.09400306504059552
A262_0294,,28.9792026,36.12074447,0.08787372509441248
A262_0217,,28.47557376,36.96964472,0.08896822959626458
A262_0256,,29.0507551,37.17524557,0.0882453216779046
A262_0403,,27.78853398,36.38772596,0.0775679802215865
A262_0372,,27.19391038,36.00405604,0.07701241124501872
A262_0444,,27.28762504,36.59091403,0.11854918848026491
A262_0570,,28.09162555,36.35344643,0.01733160502773432
A262_0546,,29.45096001,35.8649785,0.12743097445525065
A262_0442,,27.27271546,35.95513875,0.07822589746194482
A262_0867,,29.33083751,37.10943813,0.10027727052197892
A262_0129,,27.66018672,36.4462954,0.01819763236972806
A262_0250,,26.74783096,36.37964751,0.04908284066512207
A262_0685,,27.88463927,35.76061352,0.09703746585045545
A262_0223,,29.64213636,36.81525572,0.08809466776449594
A262_0405,,29.00749015,36.36042464,0.017947279607148224
A262_0679,,27.8164024,35.03957732,0.08838958924361133
A262_0659,,29.05299422,35.35309065,0.1648755106010936
A262_0518,,27.21956127,35.96035984,0.07241823634490666
A262_1182,,26.90157853,35.37139837,0.18456222170669184
A262_0195,,27.48529582,36.0250349,0.08068942332260674
A262_0501,,27.80341206,35.1431095,0.10265802285825316
A262_0136,,29.45213232,34.96072466,0.1295793048260854
A262_0240,,29.09254892,37.22016127,0.12365730541926875
A262_0965,,26.78744074,36.96003711,0.18310710797431567
A262_0991,,29.40303013,35.36626417,0.11632995797342008
A262_0106,,28.8125401,36.91837727,0.09083568653888084
A262_0519,,27.02887361,35.34146723,0.08671510288194242
A262_0169,,27.76216435,35.60579434,0.08123858732905115
A262_0105,,27.80289804,36.88341034,0.0786287984834375
A262_0077,,28.89989929,36.24989293,0.0893592999814068
A262_0182,,27.03757787,35.86925414,0.08285353051282898
A262_0076,,28.16973987,35.47685131,0.018683408113022278
