,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,detection_size,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,true_positive_mocks,hi_mass,asymmetry,overlap_area,area_gt,mos_name
1330,1331,205.47826086956522,305.7391304347826,315.4347826086956,203,305,314,209,307,318,23,39.57364273071289,39.57364273071289,4.588450908660889,"[205, 305, 315]",2.6666666666666665,48,442.2061994150699,2,4,46.375738685062146,25.726514493351928,51.45302916085374,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.7029827436185296e+16,,,,1245mosH
1331,1332,206.86075949367088,72.29113924050633,495.37974683544303,204,70,492,211,75,500,79,207.21250915527344,207.21250915527344,4.782703876495361,"[209, 73, 493]",7.489486994581301,280,442.0718055838933,5,8,54.10502846590584,64.2967398233185,102.87478484893984,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8.91856027849853e+16,,,,1245mosH
1332,1333,204.0,152.0,176.0,204,152,176,205,153,177,1,4.157334804534912,4.157334804534912,4.157334804534912,"[204, 152, 176]",,1,442.340600891919,1,1,7.7292897808436924,12.867166816371576,12.867166816371576,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1792763197685900.0,,,,1245mosH
1333,1334,204.0,327.0,378.5,204,327,378,205,328,380,2,2.7023720741271973,2.7023720741271973,1.7176494598388672,"[204, 327, 378]",inf,2,442.340600891919,1,2,7.7292897808436924,12.867166816371576,25.734333654518508,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1166215396712001.8,,,,1245mosH
1334,1335,204.0,857.0,662.0,204,857,662,205,858,663,1,5.9829559326171875,5.9829559326171875,5.9829559326171875,"[204, 857, 662]",,1,442.340600891919,1,1,7.7292897808436924,12.867166816371576,12.867166816371576,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2583894916457884.5,,,,1245mosH
1335,1336,207.5,327.85714285714283,371.42857142857144,205,327,370,211,329,373,14,18.751680374145508,18.751680374145508,3.6644840240478516,"[208, 328, 371]",2.999999999999999,36,441.9374193977351,2,3,46.375738685062146,25.710877505402337,38.56631631249226,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8090389386826675.0,,,,1245mosH
1336,1337,212.7992277992278,69.11196911196912,349.14285714285717,206,67,344,219,72,356,259,584.0527954101562,584.0527954101562,7.771480083465576,"[206, 69, 354]",7.509395839261965,780,441.26560311940534,5,12,100.48076715096799,64.17948242429566,154.03076298824874,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.5144710816061834e+17,,,,1245mosH
1337,1338,206.0,96.0,391.5,206,96,391,207,97,393,2,14.325005531311035,14.325005531311035,7.868098258972168,"[206, 96, 392]",inf,2,442.0718055838933,1,2,7.7292897808436924,12.85934787761522,25.718695776992558,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6193347145660474.0,,,,1245mosH
1338,1339,206.0,99.0,373.5,206,99,373,207,100,375,2,8.249503135681152,8.249503135681152,4.885006904602051,"[206, 99, 373]",inf,2,442.0718055838933,1,2,7.7292897808436924,12.85934787761522,25.718695776992558,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3569298695427419.5,,,,1245mosH
1339,1340,206.0,152.0,173.0,206,152,172,207,153,175,3,7.87320613861084,7.87320613861084,3.6438684463500977,"[206, 152, 174]",inf,3,442.0718055838933,1,3,7.7292897808436924,12.85934787761522,38.57804371989413,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3409030962046439.0,,,,1245mosH
1340,1341,206.0,387.0,401.0,206,387,401,207,388,402,1,0.7402536869049072,0.7402536869049072,0.7402536869049072,"[206, 387, 401]",,1,442.0718055838933,1,1,7.7292897808436924,12.85934787761522,12.85934787761522,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,320762706078286.1,,,,1245mosH
1341,1342,208.0,63.5,220.5,208,63,220,209,65,222,4,16.794288635253906,16.794288635253906,4.603592872619629,"[208, 64, 221]",1.0,4,441.80304085594474,2,2,7.7292897808436924,25.703059678543426,25.703059678543426,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7274197278396049.0,,,,1245mosH
1342,1343,208.0,95.0,396.0,208,95,396,209,96,397,1,4.761284351348877,4.761284351348877,4.761284351348877,"[208, 95, 396]",,1,441.80304085594474,1,1,7.7292897808436924,12.851529828397268,12.851529828397268,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2063816664920293.8,,,,1245mosH
1343,1344,208.0,99.0,373.0,208,99,372,209,100,375,3,6.174936294555664,6.174936294555664,2.402543783187866,"[208, 99, 374]",inf,3,441.80304085594474,1,3,7.7292897808436924,12.851529828397268,38.55458957218735,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2678568508617130.5,,,,1245mosH
1344,1345,211.97435897435898,151.71794871794873,172.51282051282053,208,151,170,216,154,176,39,74.04440307617188,74.04440307617188,3.8950629234313965,"[214, 151, 175]",6.404033599714969,144,441.3999510902506,3,6,61.83431824674954,38.51941335328452,77.0388272932533,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.2087043958230676e+16,,,,1245mosH
1345,1346,208.0,153.0,164.0,208,153,163,209,154,166,3,8.465023040771484,8.465023040771484,3.5735206604003906,"[208, 153, 164]",inf,3,441.80304085594474,1,3,7.7292897808436924,12.851529828397268,38.55458957218735,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3677427871342239.5,,,,1245mosH
1346,1347,208.0,266.0,584.5,208,266,584,209,267,586,2,8.302618026733398,8.302618026733398,4.226301670074463,"[208, 266, 584]",inf,2,441.80304085594474,1,2,7.7292897808436924,12.851529828397268,25.703059678543426,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3609554571760046.5,,,,1245mosH
1347,1348,210.0,95.0,395.5,210,95,395,211,96,397,2,9.441622734069824,9.441622734069824,4.819942474365234,"[210, 95, 396]",inf,2,441.5343067028544,1,2,7.7292897808436924,12.843712668565914,25.687425358867483,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4103020883199541.5,,,,1245mosH
1348,1349,213.1904761904762,98.83333333333333,371.95238095238096,210,98,369,217,101,376,42,86.95652770996094,86.95652770996094,5.1054582595825195,"[214, 100, 370]",inf,147,441.131262789667,3,7,54.10502846590584,38.49596587512371,89.82392138869356,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.775071306546048e+16,,,,1245mosH
1349,1350,210.0,136.0,163.0,210,136,163,211,137,164,1,4.150341987609863,4.150341987609863,4.150341987609863,"[210, 136, 163]",,1,441.5343067028544,1,1,7.7292897808436924,12.843712668565914,12.843712668565914,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1806279049408705.5,,,,1245mosH
1350,1351,211.0,153.22222222222223,163.94444444444446,210,153,162,213,155,168,18,31.205739974975586,31.205739974975586,3.8346099853515625,"[211, 153, 164]",inf,36,441.3999510902506,2,6,23.187869342531073,25.679608865974608,77.0388272932533,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.3583291706770614e+16,,,,1245mosH
1351,1352,212.64285714285714,172.21428571428572,160.57142857142858,210,171,159,215,174,163,14,21.53805160522461,21.53805160522461,3.1102819442749023,"[212, 173, 161]",2.9999999999999996,60,441.26560311940534,3,4,38.64644890421846,38.50768928079792,51.343585809101924,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9376617798577982.0,,,,1245mosH
1352,1353,214.84459459459458,266.52027027027026,584.0675675675676,210,264,581,220,270,588,148,289.8877868652344,289.8877868652344,4.540610313415527,"[211, 267, 584]",2.4757564902916824,420,440.99693010038243,6,7,77.29289780843692,76.96848685855836,89.79656833090772,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.2614979727856245e+17,,,,1245mosH
1353,1354,212.0,136.0,162.5,212,136,162,213,137,164,2,7.099812984466553,7.099812984466553,4.039081573486328,"[212, 136, 162]",inf,2,441.26560311940534,1,2,7.7292897808436924,12.835896397969398,25.671792817661228,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3095485055063802.0,,,,1245mosH
1354,1355,212.0,151.0,183.5,212,151,183,213,152,185,2,3.9358062744140625,3.9358062744140625,2.283599615097046,"[212, 151, 184]",inf,2,441.26560311940534,1,2,7.7292897808436924,12.835896397969398,25.671792817661228,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1717260419658258.8,,,,1245mosH
1355,1356,214.28571428571428,151.0,183.71428571428572,214,150,183,216,153,186,7,14.173758506774902,14.173758506774902,2.757598400115967,"[214, 151, 185]",inf,18,440.99693010038243,3,3,15.458579561687385,38.48424313620489,38.48424313620489,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6181637628108753.0,,,,1245mosH
1356,1357,214.42857142857142,171.42857142857142,174.57142857142858,214,171,174,216,173,176,7,17.986387252807617,17.986387252807617,3.7611873149871826,"[214, 172, 175]",3.0000000000000004,8,440.99693010038243,2,2,15.458579561687385,25.656162054621255,25.656162054621255,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7850233867606203.0,,,,1245mosH
1357,1358,215.78378378378378,183.86486486486487,590.1621621621622,214,183,589,219,186,593,37,73.28131866455078,73.28131866455078,3.225444793701172,"[214, 185, 590]",1.7500000000000004,60,440.86260505090115,3,4,38.64644890421846,38.47252106398469,51.29669485325838,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.1988922436750268e+16,,,,1245mosH
1358,1359,215.25,189.25,576.0,214,189,576,217,191,577,4,17.000511169433594,17.000511169433594,4.532078266143799,"[214, 189, 576]",,6,440.86260505090115,2,1,23.187869342531073,25.648347339818812,12.82417365905811,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7426565435501421.0,,,,1245mosH
1359,1360,214.71428571428572,301.0952380952381,345.6190476190476,214,300,344,217,303,348,21,49.23245620727539,49.23245620727539,4.13987922668457,"[214, 302, 344]",3.857142857142856,36,440.99693010038243,3,4,23.187869342531073,38.48424313620489,51.31232428291616,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.1535216739647988e+16,,,,1245mosH
1360,1361,214.92857142857142,400.5,418.7857142857143,214,400,417,217,402,421,14,36.68075180053711,36.68075180053711,3.6928443908691406,"[214, 401, 418]",2.9999999999999996,24,440.99693010038243,2,4,23.187869342531073,25.656162054621255,51.31232428291616,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.605665826332946e+16,,,,1245mosH
1361,1362,248.92535429456652,1039.6250693288962,2283.007124141756,220,1017,2254,284,1068,2308,104574,5868.0693359375,5868.0693359375,83.06624603271484,"[253, 1039, 2280]",1.190072326602601,176256,436.4341600857349,51,54,494.6745459739963,647.4636009032598,685.5497559829726,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.520096719494194e+18,,,,1245mosH
1362,1363,248.68434890194865,1186.1024976801732,121.62720383544695,220,1169,108,284,1206,142,25864,4128.2421875,4128.2421875,70.36229705810547,"[256, 1185, 128]",1.1956877467767297,80512,436.4341600857349,37,34,494.6745459739963,469.7283315471255,431.6422246789471,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.9135253718072097e+18,,,,1245mosH
1363,1364,220.25925925925927,1263.5925925925926,86.5925925925926,220,1261,85,222,1267,89,27,21.118864059448242,21.118864059448242,3.384124755859375,"[220, 1263, 88]",4.75571298153155,48,440.19109437772863,6,4,15.458579561687385,76.8278419878217,51.218561036287305,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9232709754933422.0,,,,1245mosH
1364,1365,231.42749731471537,1273.670247046187,81.96992481203007,220,1264,71,244,1282,92,931,356.62945556640625,356.62945556640625,7.295601844787598,"[220, 1277, 71]",9.733251036401018,9072,438.7144427407995,18,21,185.50295474024858,229.7103716074986,267.99544238599196,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.5858588080199827e+17,,,,1245mosH
1365,1366,236.06382978723406,1283.8510638297873,73.34042553191489,230,1281,71,241,1288,77,141,144.15965270996094,144.15965270996094,3.3968873023986816,"[240, 1284, 74]",3.226599996008495,462,438.04354265269114,7,6,85.02218758928062,89.1951943991348,76.45302349035734,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.252997314044859e+16,,,,1245mosH
1366,1367,241.4931506849315,242.9041095890411,1805.0821917808219,236,241,1803,247,246,1808,73,199.26414489746094,199.26414489746094,5.796955108642578,"[246, 245, 1806]",2.6479971087783922,275,437.37283320163675,5,5,85.02218758928062,63.613301972538004,63.613301972538004,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8.624268674268256e+16,,,,1245mosH
1367,1368,238.33333333333334,1432.388888888889,139.72222222222223,236,1431,139,241,1435,141,18,24.586084365844727,24.586084365844727,2.4194443225860596,"[240, 1432, 140]",4.75571298153155,40,437.77523600037387,4,2,38.64644890421846,50.93746314190466,25.468731484749892,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.0667479461627566e+16,,,,1245mosH
1368,1369,238.22,1502.62,255.72,236,1501,254,241,1506,258,50,42.56879425048828,42.56879425048828,1.400787115097046,"[240, 1501, 255]",1.6556418111495772,100,437.77523600037387,5,4,38.64644890421846,63.67182908901041,50.93746314190466,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.8483371835745132e+16,,,,1245mosH
1369,1370,237.88888888888889,1671.0740740740741,275.44444444444446,236,1669,275,241,1674,277,27,27.183137893676758,27.183137893676758,1.9102798700332642,"[239, 1673, 275]",7.669615364994154,50,437.9093855141159,5,2,38.64644890421846,63.69134034549306,25.476535987296725,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.1818445038424018e+16,,,,1245mosH
1370,1371,238.69230769230768,1379.5384615384614,128.84615384615384,237,1378,127,241,1382,131,26,22.668413162231445,22.668413162231445,1.5666224956512451,"[239, 1380, 127]",2.2660958269114744,64,437.77523600037387,4,4,30.91715912337477,50.93746314190466,50.93746314190466,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9857004031116152.0,,,,1245mosH
1371,1372,239.18867924528303,1421.698113207547,134.69811320754718,237,1420,133,242,1425,138,53,43.076045989990234,43.076045989990234,1.5363059043884277,"[240, 1420, 134]",1.6058631921824105,125,437.64109411081273,5,5,38.64644890421846,63.652318941419956,63.652318941419956,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.8733655599644212e+16,,,,1245mosH
1372,1373,239.11111111111111,1484.4126984126983,241.84126984126985,237,1483,240,242,1487,245,63,52.716487884521484,52.716487884521484,2.1314306259155273,"[241, 1484, 242]",1.6442093125571111,100,437.64109411081273,4,5,38.64644890421846,50.92185502387191,63.652318941419956,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.294296478030459e+16,,,,1245mosH
1373,1374,238.85714285714286,1570.2380952380952,82.61904761904762,237,1568,82,241,1573,84,21,19.461856842041016,19.461856842041016,1.7714345455169678,"[240, 1569, 83]",7.345340758695245,40,437.77523600037387,5,2,30.91715912337477,63.67182908901041,25.468731484749892,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8481200910325421.0,,,,1245mosH
1374,1375,238.5,1576.65,73.85,237,1575,73,241,1579,76,20,14.253874778747559,14.253874778747559,1.437837839126587,"[240, 1576, 74]",1.9321872731785552,48,437.77523600037387,4,3,30.91715912337477,50.93746314190466,38.203097281001355,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6216157722400679.0,,,,1245mosH
1375,1376,238.0,1273.5,74.0,238,1273,74,239,1275,75,2,0.9822965860366821,0.9822965860366821,1.511415958404541,"[238, 1273, 74]",inf,2,437.77523600037387,2,1,7.7292897808436924,25.468731484749892,12.73436573159964,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,428694031845698.6,,,,1245mosH
1376,1377,238.0,1278.0,74.0,238,1277,74,239,1280,75,3,1.1278738975524902,1.1278738975524902,0.7243776321411133,"[238, 1277, 74]",inf,3,437.77523600037387,3,1,7.7292897808436924,38.203097281001355,12.73436573159964,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,492584628263919.25,,,,1245mosH
1377,1378,239.2941176470588,1629.2941176470588,107.88235294117646,238,1628,107,241,1632,110,17,23.227327346801758,23.227327346801758,2.320491313934326,"[240, 1629, 108]",4.801340203604623,36,437.64109411081273,4,3,23.187869342531073,50.92185502387191,38.19139119249991,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.0145676055153436e+16,,,,1245mosH
1378,1379,239.0,155.5,1746.0,239,155,1746,240,157,1747,2,-0.20725594460964203,-0.20725594460964203,0.10356275737285614,"[239, 156, 1746]",inf,2,437.64109411081273,2,1,7.7292897808436924,25.46092742575993,12.730463702107963,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,-90594906487034.83,,,,1245mosH
1379,1380,241.26829268292684,1107.6341463414635,161.9268292682927,239,1106,160,245,1111,164,41,237.06629943847656,237.06629943847656,94.1387710571289,"[242, 1108, 160]",1.8,120,437.37283320163675,5,4,46.375738685062146,63.613301972538004,50.89064144884559,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.0357943269885678e+17,,,,1245mosH
1380,1381,240.11111111111111,1568.1666666666667,302.77777777777777,239,1567,302,242,1570,305,18,21.79297637939453,21.79297637939453,1.6506115198135376,"[241, 1568, 302]",1.8333333333333335,27,437.5069598447838,3,3,23.187869342531073,38.17968576927717,38.17968576927717,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9534300865611856.0,,,,1245mosH
1381,1382,242.1818181818182,212.0,1749.3636363636363,240,211,1749,245,214,1751,11,38.13380432128906,38.13380432128906,4.391363143920898,"[242, 213, 1749]",2.999999999999999,30,437.2387141807231,3,2,38.64644890421846,38.156276918440966,25.437517909753648,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.6675878206338426e+16,,,,1245mosH
1382,1383,244.63214285714287,1169.8142857142857,132.31785714285715,240,1165,129,251,1174,136,280,391.68243408203125,391.68243408203125,26.406417846679688,"[247, 1171, 132]",1.8193884392611728,693,436.9704990029917,9,7,85.02218758928062,114.39861450730434,88.97669936927063,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.7120583903855923e+17,,,,1245mosH
1383,1384,242.0,155.125,1746.0,241,154,1746,244,157,1747,8,-1.5971695184707642,-1.5971695184707642,0.14614790678024292,"[243, 156, 1746]",inf,9,437.2387141807231,3,1,23.187869342531073,38.156276918440966,12.718758944114724,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,-699451578810142.4,,,,1245mosH
1384,1385,242.5,70.0,1713.0,242,70,1713,244,71,1714,2,7.7361040115356445,7.7361040115356445,3.90817928314209,"[242, 70, 1713]",,2,437.2387141807231,1,1,15.458579561687385,12.718758944114724,12.718758944114724,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3390335115439664.0,,,,1245mosH
1385,1386,242.0,1144.0,142.0,242,1144,142,243,1145,143,1,41.738609313964844,41.738609313964844,41.738609313964844,"[242, 1144, 142]",,1,437.2387141807231,1,1,7.7292897808436924,12.718758944114724,12.718758944114724,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.830508596177056e+16,,,,1245mosH
1386,1387,242.0,1144.0,144.0,242,1144,144,243,1145,145,1,-0.6998686194419861,-0.6998686194419861,-0.6998686194419861,"[242, 1144, 144]",,1,437.2387141807231,1,1,7.7292897808436924,12.718758944114724,12.718758944114724,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,-307159215635182.4,,,,1245mosH
1387,1388,247.09411764705882,1143.3176470588235,143.65882352941176,244,1142,140,251,1145,148,85,294.25653076171875,294.25653076171875,47.118995666503906,"[250, 1144, 142]",3.4214934050558736,168,436.56823338689713,3,8,54.10502846590584,38.09776642975824,101.59404538870946,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.2885904295308811e+17,,,,1245mosH
1388,1389,253.22889305816136,1247.0243902439024,117.36585365853658,244,1244,114,263,1252,121,533,1517.8775634765625,1517.8775634765625,100.55086517333984,"[258, 1249, 117]",1.9319089101870435,1064,435.76390783222644,8,7,146.85650583603015,101.40687032497526,88.73101115895038,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.62842829547796e+17,,,,1245mosH
1389,1390,254.61967694566815,1271.985315712188,84.85168869309838,246,1268,81,265,1277,89,681,2578.704345703125,2578.704345703125,124.19253540039062,"[258, 1274, 84]",1.7438612064695913,1368,435.6298802274421,9,8,146.85650583603015,114.04764131608142,101.37568068376349,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.1262455289574606e+18,,,,1245mosH
1390,1391,264.7847464188928,1255.2361595044522,105.11382113821138,248,1249,96,284,1261,113,2583,2594.35986328125,2594.35986328125,91.14391326904297,"[258, 1258, 104]",5.480133636292925,7344,434.2900228311196,12,17,278.2544321103729,151.59582596507065,214.76076223374093,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.1307503756841574e+18,,,,1245mosH
1391,1392,261.42569002123145,1295.4904458598726,77.09766454352442,248,1290,75,277,1301,80,942,2910.34130859375,2910.34130859375,6.858267307281494,"[258, 1293, 78]",4.005059755722474,1595,434.69190014379376,11,5,224.14940364446707,139.09143108274492,63.22337605297797,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.2676926983671764e+18,,,,1245mosH
1392,1393,265.22289156626505,1413.8244406196213,92.5249569707401,249,1408,90,283,1420,96,1162,5761.0654296875,5761.0654296875,14.964027404785156,"[254, 1413, 92]",4.028396534313081,2448,434.1560789423733,12,6,262.7958525486855,151.54907072460924,75.77453305408012,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.5053175018062193e+18,,,,1245mosH
1393,1394,265.84526315789475,1489.66,261.25894736842105,249,1486,258,284,1494,265,950,3428.171142578125,3428.171142578125,9.592328071594238,"[258, 1490, 260]",1.6859288683506737,1960,434.1560789423733,8,7,270.5251423295292,101.03271153667824,88.4036222205756,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.491880787294425e+18,,,,1245mosH
1394,1395,263.3595779220779,1349.5892857142858,96.40422077922078,250,1345,92,277,1357,101,1232,1911.2548828125,1911.2548828125,4.990968227386475,"[258, 1351, 93]",3.853860922604485,2916,434.42397432717286,12,9,208.69082408277967,151.64258386098334,113.73193587479479,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8.333219117155169e+17,,,,1245mosH
1395,1396,264.0674093116252,1554.71608111968,95.60954013139103,250,1533,90,281,1568,110,3501,8187.0439453125,8187.0439453125,10.286884307861328,"[259, 1548, 95]",2.2735711231552362,21700,434.2900228311196,35,20,239.60798320615444,442.15462721085794,252.6597281852366,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.570072248872918e+18,,,,1245mosH
1396,1397,263.78901734104045,1575.3265895953757,146.34971098265896,250,1571,145,280,1579,149,346,1288.760498046875,1288.760498046875,5.685290336608887,"[258, 1575, 146]",14.625908256615787,960,434.42397432717286,8,4,231.87869342531076,101.0950536261876,50.54752612875344,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5.6271511283987904e+17,,,,1245mosH
1397,1398,263.39030837004407,1642.5929515418502,272.99030837004403,250,1636,270,279,1648,277,1135,1571.6417236328125,1571.6417236328125,4.395999908447266,"[256, 1643, 276]",2.6438128172383046,2436,434.42397432717286,12,7,224.14940364446707,151.64258386098334,88.4581715486655,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.867216131040954e+17,,,,1245mosH
1398,1399,264.6701388888889,1543.2534722222222,147.24479166666666,251,1539,145,280,1547,150,576,2026.57470703125,2026.57470703125,6.938452243804932,"[258, 1540, 148]",3.2164282743832553,1160,434.2900228311196,8,5,224.14940364446707,101.06388169628252,63.16492536535771,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8.856146592273377e+17,,,,1245mosH
1399,1400,263.1,1646.1054054054055,60.575675675675676,251,1643,59,275,1650,64,370,1162.738037109375,1162.738037109375,7.9620680809021,"[258, 1646, 62]",1.3130816033774217,840,434.42397432717286,7,5,185.50295474024858,88.4581715486655,63.184407821334084,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,5.087798900858563e+17,,,,1245mosH
1400,1401,252.0,1144.0,142.0,252,1144,142,253,1145,143,1,0.42134031653404236,0.42134031653404236,0.42134031653404236,"[252, 1144, 142]",,1,435.8979430514519,1,1,7.7292897808436924,12.679757491957448,12.679757491957448,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,185693852641882.1,,,,1245mosH
1401,1402,261.3223140495868,1427.5371900826447,155.49586776859505,252,1426,155,273,1430,157,121,415.8580322265625,415.8580322265625,6.056800842285156,"[258, 1429, 155]",5.0,168,434.69190014379376,4,2,162.31508539771752,50.57870071398942,25.28935027139941,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.8244163911295136e+17,,,,1245mosH
1402,1403,266.00967351874243,1671.9044740024183,285.78839177750905,252,1668,283,282,1676,291,827,2744.35009765625,2744.35009765625,10.832242012023926,"[257, 1669, 286]",1.81983281499252,1920,434.0221426602864,8,8,231.87869342531076,101.00154314722406,101.00154314722406,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.2012969923162296e+18,,,,1245mosH
1403,1404,264.21974965229487,1502.0069541029206,146.4826147426982,253,1497,141,277,1507,151,719,1999.880859375,1999.880859375,8.85382080078125,"[257, 1500, 147]",4.5523044918214035,2400,434.2900228311196,10,10,185.50295474024858,126.32985340309571,126.32985340309571,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8.770729177917268e+17,,,,1245mosH
1404,1405,264.34158415841586,1574.2450495049504,239.80445544554456,253,1570,237,274,1580,243,404,994.640869140625,994.640869140625,8.755438804626465,"[258, 1576, 240]",7.426695915315282,1260,434.2900228311196,10,6,162.31508539771752,126.32985340309571,75.79791067359872,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4.365229714249821e+17,,,,1245mosH
1405,1406,263.54676258992805,1684.6762589928057,89.89208633093526,253,1683,88,273,1688,92,139,385.9793701171875,385.9793701171875,4.684675216674805,"[258, 1685, 91]",2.3333333333333335,400,434.42397432717286,5,4,154.58579561687384,63.184407821334084,50.54752612875344,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.6961701964635587e+17,,,,1245mosH
1406,1407,257.1875,1259.6875,77.64583333333333,254,1258,76,261,1262,80,48,18.471059799194336,18.471059799194336,3.9189515113830566,"[259, 1260, 76]",6.854101966249685,112,435.2278430932445,4,4,54.10502846590584,50.641060509585046,50.641060509585046,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8151502236967443.0,,,,1245mosH
1407,1408,267.83621837549936,1263.7363515312916,97.64980026631159,254,1260,94,282,1268,103,751,849.2408447265625,849.2408447265625,63.83780288696289,"[258, 1261, 100]",1.3513017902379674,2016,433.8882139842113,8,9,216.42011386362336,100.97037652776925,113.59167413840159,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.7284726440058176e+17,,,,1245mosH
