label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
269,581.7102272727273,651.3160511363636,630.2691761363636,574,644,625,590,660,636,1408,0.0014402837259694934,3.0557926308842505,123.66863649349908,16,11,6,7,6,"[580, 651, 631]",118.93355710946233,55.3541963409573,38.05600853534254,"[0.0002897128754008458, 1.1411297400305381e-05]",mock
270,589.7145125436647,190.29247380120674,882.2813591616386,575,182,877,605,200,889,3149,0.0011027929140254855,1.510298219242884,231.87869342531076,18,12,25,10,5,"[600, 192, 882]",118.00066445573104,61.78501057024109,41.190004955628204,"[0.00048197700056939373, 1.7304982699557496e-05]",mock
271,589.6204081632653,572.2624803767661,1381.3158555729985,576,563,1376,604,583,1388,3185,0.0022078168112784624,1.262683124082551,216.42011386362336,20,12,22,11,5,"[598, 574, 1381]",118.00066445573104,68.65001321629705,41.190004955628204,"[0.0013892498212708195, 4.2567453397374645e-05]",mock
272,587.6515028432169,713.7705117790414,755.7944760357433,576,706,748,600,722,764,2462,0.002920557511970401,3.212153472352265,185.50295474024858,16,16,18,8,10,"[594, 714, 758]",118.23385054521316,55.028538087056276,55.028538087056276,"[0.0011479337932955257, 2.982073722522114e-05]",mock
273,589.6310264385692,266.29937791601867,983.2993779160187,577,259,977,604,275,991,2572,0.0020572845824062824,3.2745041007802094,208.69082408277967,16,14,6,8,8,"[583, 267, 985]",118.00066445573104,54.92000834242505,48.055006486377785,"[0.0008651147864139116, 2.4681121853117728e-05]",mock
274,603.724609375,551.2956730769231,1020.2980769230769,580,540,1013,629,563,1029,6656,0.002818081062287092,2.1595582081838938,378.7351992613409,23,16,5,8,6,"[585, 548, 1019]",116.36905347324505,77.85590017129353,54.16062203572047,"[0.0020364421451118313, 3.4273810793257114e-05]",mock
275,606.7565378384634,650.7787549178431,285.76625781069197,585,643,279,629,660,294,4321,0.0016426692018285394,3.559676750451961,340.0887503571225,17,15,5,7,9,"[590, 650, 288]",116.01957994168959,57.37284329003535,50.62309610680139,"[0.0010576172701961897, 3.008627962743348e-05]",mock
276,598.6656804733727,731.7684911242603,886.771449704142,592,724,882,606,741,893,1352,0.0013475313317030668,3.143658784933053,108.21005693181168,17,11,7,8,5,"[599, 732, 887]",116.95163277544101,57.83375274338563,37.42183823719447,"[0.0002397182414844272, 9.893007956987088e-06]",mock
277,599.6992840095465,94.74701670644392,1255.7899761336516,596,87,1251,605,104,1262,838,0.0031228368170559406,2.2106282101628247,69.56360802759322,17,11,4,8,5,"[600, 95, 1256]",116.83510457108714,57.77612838023396,37.38455188633374,"[0.00027189424953105837, 1.1000251821474451e-05]",mock
278,619.6507448569402,312.77086781745095,1265.792149444313,599,305,1260,641,322,1272,4229,0.0006637967890128493,1.825620461810729,324.63017079543505,17,12,5,6,5,"[604, 311, 1265]",114.50583604612699,56.6242817856323,39.97007962576139,"[0.0004200421139620399, 1.488450433562881e-05]",mock
279,606.686,34.748,819.776,601,27,815,613,43,826,1000,0.0019781014416366816,2.694252541741141,92.75147737012429,16,11,6,8,5,"[607, 35, 820]",116.01957994168959,53.99796965272747,37.12360272268792,"[0.0002508258417719354, 1.034408490949149e-05]",mock
280,605.7035294117647,284.32235294117646,617.3035294117647,601,277,612,611,293,623,850,0.0025789698120206594,2.4695908141349063,77.29289780843692,16,11,5,7,5,"[606, 284, 617]",116.13606494920488,54.05218424223012,37.16087525155176,"[0.00023477757672222199, 1.0253418279404607e-05]",mock
281,613.6382978723404,410.29303675048357,1357.2920696324952,604,402,1351,625,419,1364,2068,0.0019661623518913984,3.0391383250038224,162.31508539771752,17,13,14,8,5,"[618, 410, 1356]",115.20435759409224,56.96970768121187,43.56506910523015,"[0.0006997718485420561, 2.3657838915061158e-05]",mock
282,616.6804051694028,457.2926999650716,572.2933985330073,604,448,565,630,467,581,2863,0.003001525765284896,5.35977830945596,200.96153430193598,19,16,21,10,5,"[625, 458, 570]",114.85506908157888,63.478980072201594,53.45598163556576,"[0.0010976373605018992, 2.3558446299109387e-05]",mock
283,618.6783258007467,686.7682255845942,917.791216348988,604,667,898,635,707,939,10178,0.006622279062867165,14.848462847144528,239.60798320615444,40,41,4,23,25,"[608, 690, 923]",114.62224089464205,133.3690967233936,136.70332726464667,"[0.012179797460363328, 3.335486929195327e-05]",mock
284,627.9206008583691,93.9522044479126,866.4927818962153,606,86,856,652,103,878,5126,0.0037672757171094418,3.482789142246574,355.54732991880985,17,22,6,8,8,"[612, 94, 864]",113.57481907228605,56.16388457537361,72.68267815394056,"[0.0029982594825862913, 5.7781413732476015e-05]",mock
285,628.713630281017,236.19843242209902,697.8208755496081,606,224,692,652,249,704,5231,0.003627822967246175,1.2619559306472432,355.54732991880985,25,12,4,9,6,"[610, 233, 698]",113.45846967000324,82.50934404239389,39.604479767303985,"[0.0022177838641041993, 5.732570301305195e-05]",mock
286,615.6910569105692,127.27489837398375,1099.2576219512196,607,120,1094,626,136,1106,1968,0.0009331064065918326,1.8670286585907099,146.85650583603015,16,12,5,8,5,"[612, 128, 1099]",114.97149242097916,53.51016752342164,40.13262437477826,"[0.00026874371183451906, 1.0342120325437961e-05]",mock
287,611.679792746114,272.7699481865285,1084.7937823834197,607,265,1080,618,281,1091,965,0.002286868169903755,2.0822637163501003,85.02218758928062,16,11,5,8,5,"[612, 273, 1085]",115.43724742955331,53.72693976851366,36.93726968438597,"[0.00023968092830391695, 1.0286720489704145e-05]",mock
288,625.635732647815,439.29717223650385,965.2943444730078,607,432,960,645,448,972,3890,0.00045390534796752036,1.7983384036205274,293.7130116720603,16,12,6,8,5,"[613, 440, 965]",113.8075363535485,52.96843771852304,39.726327033939235,"[0.00028717868542509073, 1.1023752586637111e-05]",mock
289,622.6707536963577,530.7601875225388,443.7854309412189,609,523,437,637,540,452,2773,0.002330573508515954,3.792245253435274,216.42011386362336,17,15,21,8,5,"[630, 531, 442]",114.1566584745211,56.45160998225042,49.810243202840766,"[0.0010655006464939019, 2.6703983772192505e-05]",mock
290,623.6664295874822,773.2994310099573,942.2812944523471,610,765,937,638,782,949,2812,0.0008325008675456047,2.24078235617921,216.42011386362336,17,12,6,9,6,"[616, 774, 943]",114.04027827366734,56.39405880831063,39.80756929547475,"[0.00034834602625106624, 1.3285355665758816e-05]",mock
291,619.6898630136986,232.79123287671234,881.7901369863014,611,225,876,630,242,888,1825,0.0011466406285762787,3.3194620979823526,146.85650583603015,17,12,12,8,5,"[623, 233, 881]",114.50583604612699,56.6242817856323,39.97007962576139,"[0.00031328630410792094, 1.1510136757573341e-05]",mock
292,630.8927817644576,709.3102574926129,189.4616575207542,618,691,176,646,727,204,7107,0.006390141788870096,5.515971121998509,216.42011386362336,36,28,23,24,10,"[641, 715, 186]",113.22578933968961,118.56981554033601,92.22095432473584,"[0.007870129816364249, 4.034608944447622e-05]",mock
293,635.9916067146283,616.5443645083933,828.8294364508394,620,608,822,652,626,837,3336,0.0020338587928563356,2.8059035261084255,247.33727298699816,18,15,5,10,5,"[625, 618, 827]",112.64419625756244,58.98037005597377,49.15030700754094,"[0.0010301258699485808, 3.106320991483879e-05]",mock
294,636.6930280957337,7.305931321540062,1193.2845993756503,628,0,1188,646,16,1200,1922,0.0016109900316223502,1.4337620356778664,139.12721605518644,16,12,5,6,5,"[633, 6, 1193]",112.5278961075694,52.372866046883516,39.27964829432015,"[0.0004941911316618622, 1.7970944311938715e-05]",mock
295,641.6700034518467,587.7797721781153,551.7849499482223,632,577,543,652,599,562,2897,0.004634017590433359,3.8556592195632713,154.58579561687384,22,19,4,9,11,"[636, 586, 554]",111.9464876628882,71.6406206915211,61.87144299619932,"[0.0022682409394373057, 3.231306303579232e-05]",mock
296,642.6371268656717,105.74860074626865,1044.8027052238806,633,97,1038,652,115,1052,2144,0.002821753965690732,2.008851700375421,146.85650583603015,18,14,13,8,6,"[646, 105, 1044]",111.8302244315912,58.554175355261904,45.54213474322682,"[0.0007674970972886965, 2.1305726624701865e-05]",mock
297,642.665976178146,259.0129466597618,269.8839979285344,633,252,265,652,267,276,1931,0.0011366186663508415,2.5722316438378967,146.85650583603015,15,11,5,7,4,"[638, 259, 269]",111.8302244315912,48.79514476686501,35.78310511272277,"[0.00038468308329706074, 1.560675406497282e-05]",mock
298,645.128055878929,441.686263096624,1122.5494761350408,638,433,1116,652,451,1130,1718,0.0027251015417277813,1.981203698254204,108.21005693181168,18,14,5,9,7,"[643, 442, 1123]",111.4814716441878,58.37156880168437,45.400107428905216,"[0.0007152830753958009, 2.253412224884466e-05]",mock
