label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
37,66.6590909090909,651.9107142857143,515.8912337662338,59,645,512,75,660,521,1232,0.0003479370498098433,2.272601307674589,123.66863649349908,15,9,5,7,4,"[64, 652, 516]",246.75849594416007,107.6687147258177,64.6012262116691,"[6.672064484120331e-05, 3.33401529562333e-06]",mock
38,73.62584269662922,58.93932584269663,490.897191011236,62,52,487,86,66,496,1780,0.00018311652820557356,2.6485348301074465,185.50295474024858,14,9,18,7,4,"[80, 59, 491]",245.89409861000266,100.13877937186308,64.37492750812496,"[6.483296674004283e-05, 3.323210288094188e-06]",mock
39,72.82170542635659,5.172656800563777,1405.9020436927415,63,0,1402,83,13,1411,1419,0.0005684079951606691,2.23747156964016,154.58579561687384,13,9,5,4,3,"[68, 4, 1405]",246.01756374385144,93.0326976290597,64.40725060610178,"[0.0001725136128089937, 8.278723445801418e-06]",mock
40,78.75814832309872,91.39111950873878,845.4024563060935,65,85,841,94,99,851,2117,0.00031576407491229475,2.466315545489746,224.14940364446707,14,10,23,7,5,"[88, 92, 846]",245.27687390573786,99.88741860788937,71.34815421659079,"[0.00011213530739803022, 5.029863483875465e-06]",mock
41,77.69460317460317,180.40190476190477,331.3936507936508,68,174,327,89,188,337,1575,0.0007034118752926588,2.9896889036038816,162.31508539771752,14,10,5,7,5,"[73, 181, 332]",245.40030538642833,99.9376852791201,71.3840589807834,"[0.00019372786333126754, 7.913690129011896e-06]",mock
42,75.6980633802817,232.86355633802816,454.9181338028169,69,226,451,84,241,460,1136,0.0008053532219491899,2.2718436382306795,115.93934671265538,15,9,4,7,4,"[73, 233, 455]",245.64718853695274,107.18381535187123,64.31028659911793,"[0.00014447471183324167, 6.789669968903375e-06]",mock
43,80.72191400832178,634.3800277392511,152.41539528432733,72,628,148,91,642,158,1442,0.001039635855704546,2.925798950991351,146.85650583603015,14,10,12,6,5,"[84, 634, 153]",245.03003113074644,99.78689348620433,71.27635056018856,"[0.00023788913061002833, 9.610431430592546e-06]",mock
44,90.7465040166617,356.40940196370127,1267.4272537935137,73,346,1263,109,368,1273,3361,0.00331882038153708,1.347309059489703,278.2544321103729,22,10,4,7,4,"[77, 353, 1267]",243.79622084058494,156.01840618584032,70.91744967624183,"[0.001926025217976765, 4.6456940857052956e-05]",mock
45,82.740206185567,472.3780068728522,483.3951890034364,73,466,479,93,480,489,1455,0.0006966841174289584,2.825825825825826,154.58579561687384,14,10,14,7,5,"[87, 473, 484]",244.783215267275,99.68637932406153,71.20455473203059,"[0.0001629527159839805, 7.065804000199913e-06]",mock
46,90.72277227722772,257.3865886588659,272.4086408640864,76,251,268,107,265,278,2222,0.00041733842226676643,2.779771957062643,239.60798320615444,14,10,4,6,5,"[80, 257, 273]",243.79622084058494,99.28443223507372,70.91744967624183,"[0.0001531269171993631, 6.562099115217135e-06]",mock
47,88.68156108597285,272.40384615384613,452.3806561085973,77,266,448,101,280,458,1768,0.0005964160664007068,2.605230360447963,185.50295474024858,14,10,5,7,5,"[82, 273, 453]",244.04292910197526,99.38490257696574,70.98921420422155,"[0.0001691921442174705, 7.137952190117819e-06]",mock
48,91.6685552407932,327.4185552407932,841.4114730878186,83,321,837,102,335,846,1412,0.00030078241252340376,2.4143263016161716,146.85650583603015,14,9,14,6,4,"[97, 327, 841]",243.67287679373703,99.23420117070918,63.79341296910239,"[6.812634122892351e-05, 3.1252839755886815e-06]",mock
