label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
288,608.6869647954329,822.8725023786869,661.9238820171265,602,816,658,616,831,667,1051,0.0006193859153427184,2.4917316010113795,108.21005693181168,15,9,8,7,4,"[610, 823, 662]",247.99392269412255,108.2077713844239,64.92466019369634,"[9.922299284665658e-05, 4.608634921601774e-06]",mock
289,614.7548596112312,61.93844492440605,1320.9114470842333,603,55,1317,628,69,1326,1852,0.00020188724738545716,2.975355943614796,193.23224452109227,14,9,20,6,4,"[623, 61, 1321]",247.2525862921181,100.69201468351856,64.73057876836755,"[7.016310179635275e-05, 3.42295759110103e-06]",mock
290,616.7161221210498,653.9051955008034,298.8725227637922,605,647,295,630,661,304,1867,0.0001708787604002282,2.6485348301074465,193.23224452109227,14,9,4,6,4,"[609, 653, 299]",247.00552806633556,100.59140182089399,64.66589907306398,"[6.157362889391488e-05, 3.1664915803602978e-06]",mock
291,618.7939609236234,2.422735346358792,55.85790408525755,612,0,52,626,7,61,563,0.0002951975038740784,1.3403271364411615,108.21005693181168,7,9,9,0,4,"[621, 0, 56]",246.75849678731385,50.24539788281598,64.60122643240625,"[3.513668815493069e-05, 3.1432927046915184e-06]",mock
292,623.6467559217301,3.431513903192585,1049.9073120494336,615,0,1046,633,9,1055,971,0.0005051976768299937,1.3798778855519191,139.12721605518644,9,9,13,2,3,"[628, 2, 1049]",246.14103645290652,64.43957568726307,64.43957568726307,"[0.00011205740218244987, 6.2026547166212466e-06]",mock
293,626.6568144499179,852.8990147783251,1425.894909688013,619,846,1422,635,860,1431,1218,0.0002667312219273299,2.316480233009099,123.66863649349908,14,9,11,7,4,"[630, 853, 1426]",245.7706410506736,100.08850208027565,64.34260639315283,"[5.558571102574835e-05, 2.812281601406648e-06]",mock
294,632.6984126984127,900.3759018759018,1018.3903318903319,624,893,1014,642,908,1024,1386,0.0005994683015160263,2.507263516668858,139.12721605518644,15,10,13,8,4,"[637, 901, 1018]",245.03003197325734,106.91452997734567,71.27635080526507,"[0.0001453722669729422, 6.478048154748919e-06]",mock
295,639.630105017503,866.414235705951,628.4078179696617,629,859,624,651,874,633,1714,0.0005895614740438759,2.363754846311503,170.04437517856124,15,9,5,8,4,"[634, 867, 628]",244.1662941598065,106.53765322634058,63.922589339546114,"[0.00016168286347427067, 7.0230085977683115e-06]",mock
296,642.9075067024129,12.28887399463807,842.4450402144772,634,5,838,652,20,847,1492,0.0006368088070303202,2.456146890511841,139.12721605518644,15,9,16,8,4,"[650, 13, 842]",243.79622168263654,106.37617863224472,63.82570458702364,"[0.00018160475168351188, 8.531690331659279e-06]",mock
297,645.0439061317184,650.8236184708554,1077.2793338380015,637,644,1073,652,659,1083,1321,0.001398233463987708,1.7537376347386018,115.93934671265538,15,10,5,6,4,"[642, 650, 1077]",243.4262097069002,106.21473043688164,70.80981779473744,"[0.00028380387927551, 1.1057120292381371e-05]",mock
298,644.6344827586207,623.3862068965517,1202.4098522167487,638,617,1198,652,631,1207,1015,0.000425436970544979,2.59077356329053,108.21005693181168,14,9,7,6,4,"[645, 623, 1202]",243.5495403106801,99.18397318664957,63.76112355182568,"[5.831081639254677e-05, 2.7566119999372005e-06]",mock
299,647.2713704206242,601.4911804613297,1347.6824966078698,642,595,1344,652,609,1352,737,0.0003909125516656786,2.9852150537634405,77.29289780843692,14,8,9,6,3,"[651, 601, 1347]",243.1795686609907,99.0333046280647,56.59045768054496,"[5.082008127627838e-05, 2.449082744498704e-06]",mock
